user_id,address,city,postcode,country
1071,"436 Shaffer Ford
West Jacob, FL 66840",New Amandaport,81085,Bosnia and Herzegovina
1072,"3197 Medina Corner
Porterburgh, CT 55940",Katherineton,81754,Marshall Islands
1073,"10978 Keith Stream
Amandaburgh, OK 55563",Johnsonfurt,42535,South Africa
1074,"58768 Joe Squares
New James, DE 37578",North Jeffreymouth,25574,Tuvalu
1075,"811 Garcia Streets Apt. 081
Josephshire, WV 02976",South Steven,08876,Sierra Leone
1076,"PSC 0269, Box 4125
APO AE 03088",North Brian,59627,Italy
1077,"47789 Hughes Greens
West Danielport, FM 92471",Mcmillanburgh,08983,Iceland
1078,"3951 Rodgers Spring
East Samantha, AZ 81706",West Abigail,90790,Niger
1079,"816 Debra Island
West Jeffrey, MS 05969",New Austin,95929,Heard Island and McDonald Islands
1080,"PSC 2105, Box 2963
APO AA 38326",Port Katie,46277,Georgia
1081,"261 Snow Run Apt. 469
Jordanton, MH 05302",North Brent,70553,Swaziland
1082,"78431 Susan Drives Apt. 253
North Zacharytown, MP 75867",South Jasmine,05894,Madagascar
1083,"35557 Hale Flat
Steventown, ID 56176",Burgessfort,88553,Bolivia
1084,"78035 Jennifer Turnpike
Shortshire, ID 40357",Fostermouth,72024,Bolivia
1085,"449 Tucker Green Suite 941
West Kathrynbury, PA 06012",New Randychester,93164,Trinidad and Tobago
1086,"81241 Arellano Spring Apt. 101
New Danielberg, MS 28836",East Lori,72125,Saint Pierre and Miquelon
1087,"064 Cynthia Path
New Andrewside, NC 42592",Rachelstad,32045,Cape Verde
1088,"82142 Tiffany Road
New Tammytown, GU 62667",Port Isaiah,81288,Albania
1089,"8846 Greer Port Suite 817
Kevinmouth, MO 41614",North Pamelafort,42031,Tanzania
1090,"604 Christopher Port
East Haleyfort, NY 69024",Josephfort,86609,Greenland
1091,"74205 Martinez Mall
Catherinebury, SC 23901",Dawnton,18579,Cayman Islands
1092,"89898 Wendy Key Suite 203
North Thomasfort, ND 10029",Perezshire,87172,Suriname
1093,"707 Mccullough Freeway Apt. 166
Anthonyshire, SD 54169",Shepherdtown,97407,Cape Verde
1094,"251 Ronnie Crossroad
Wolfebury, MN 85928",West Chad,24498,Montserrat
1095,"USS Stewart
FPO AE 05708",Fostermouth,63852,Mozambique
1096,"4756 Stephanie Mews
Port Christina, HI 02891",Lisaside,52814,Kiribati
1097,"4367 Fowler Path
Danview, AK 33453",East Lisahaven,60222,New Zealand
1098,"Unit 5984 Box 1107
DPO AE 42112",Johnsonborough,84770,Canada
1099,"9447 Kathleen Mountains Apt. 854
Lake Johnathanview, ME 93219",Port Alison,44382,Nigeria
1100,"40412 Eugene Ville
Port Patricia, MN 55692",West Veronica,61231,Guatemala
1101,"41058 Miller Harbors
Benjaminton, IL 16210",Ryanland,28175,Tanzania
1102,"PSC 8839, Box 4857
APO AA 68835",Austinland,37076,Dominican Republic
1103,"USCGC Reyes
FPO AE 10853",Petersfort,43601,Pitcairn Islands
1104,"68725 Castillo Estates Suite 174
Lake Matthewtown, TN 20168",Lake Amychester,80014,Austria
1105,"0793 Mitchell Course Apt. 401
Garciaborough, WI 48704",West Alexis,06572,Moldova
1106,"USNV Schultz
FPO AE 78530",Torresbury,74601,Cuba
1107,"34797 Nunez Courts Suite 472
Port Janebury, AK 22017",Lake Hannahview,68673,Saint Pierre and Miquelon
1108,"734 Banks Fall Apt. 623
Lake Kelseyshire, IL 28994",North Jon,56170,Brazil
1109,"7530 Garcia Hollow Apt. 437
Justinchester, CT 16077",Luistown,27244,Aruba
1110,"8385 Joseph Rue Suite 788
Davisstad, PR 82625",Riveraview,67288,Maldives
1111,"8457 Smith Shoal Suite 724
Michelleshire, IA 09743",Yorkland,38702,French Polynesia
1112,"37767 Eddie Grove Suite 960
Michaelton, DC 51106",Portertown,73352,France
1113,"4725 David Rapid Apt. 535
Mckeeport, KS 60854",East Danielborough,80287,Cayman Islands
1114,"561 Seth Shore Apt. 553
North Jacob, PA 38132",South Monicaville,93915,Comoros
1115,"4815 Brown Plain Apt. 099
Lisaview, HI 16069",Mitchellstad,26081,Lao People's Democratic Republic
1116,"1958 Bond Canyon Suite 626
Lake Andreafort, AK 97420",Nelsonside,83486,Luxembourg
1117,"PSC 3260, Box 5098
APO AE 43479",Fosterton,95854,Zambia
1118,"6722 Juan Branch Apt. 788
Taylorland, UT 10371",South Regina,13797,Hungary
1119,"Unit 2947 Box 1374
DPO AE 73748",Port Jeremy,23880,Dominican Republic
1120,"95841 Graham Centers Suite 645
Tiffanymouth, LA 82343",Amandafurt,99722,South Georgia and the South Sandwich Islands
1121,"1534 Small Forge Suite 713
Reneetown, OH 90965",West Richard,13169,Paraguay
1122,"69339 Reid Common Suite 697
Bakerchester, DE 87516",Saraport,35425,Hong Kong
1123,"076 Best Light Apt. 592
Bauershire, ND 78456",Lake Troymouth,47765,Kuwait
1124,"7193 Evans Neck
South Keith, HI 46286",Jamieland,28556,Mayotte
1125,"56993 Branch Tunnel Apt. 816
Annetteton, VA 78527",Ronaldbury,98859,Netherlands
1126,"02495 Andrew Ways Suite 937
Michaelberg, OK 86514",New Josephville,53818,Saint Vincent and the Grenadines
1127,"40299 Jeremy Stream
Jacquelineview, DE 53987",Samanthafurt,09952,Georgia
1128,"6794 Tiffany Knoll Suite 255
West Jacobborough, VA 01823",Port Gary,78326,Belarus
1129,"18785 Bowen Mills
Port Malikhaven, NM 27544",Kristopherborough,58218,Bouvet Island (Bouvetoya)
1130,"8991 Torres Isle
Port Laurenfurt, CO 47665",Danieltown,30604,Samoa
1131,"154 Le Turnpike Apt. 848
Port Ashleymouth, WI 33512",East Sara,20753,Belgium
1132,"2678 Melissa Meadows
Chelseaside, AL 12272",Samanthamouth,91160,El Salvador
1133,"6835 Matthew Street
Carsonstad, AK 72828",New Katiechester,05762,Vietnam
1134,"713 Patricia Flats
East Shannon, AR 05173",New Karastad,47500,Lesotho
1135,"1093 Nathan Plains Apt. 927
Port Jane, WI 81250",Amandaport,96011,Martinique
1136,"1121 Luis Brook Apt. 550
New Brianport, OH 42021",Lake Christineside,63965,Belize
1137,"91899 Shirley Route Apt. 821
West Alexandrabury, VT 22214",East Ianview,74653,Belgium
1138,"0568 Wu Plaza
Johnport, KS 96201",Susanstad,63922,Saint Helena
1139,"055 Ortiz Throughway Suite 854
East Jessicaland, NE 41820",East Williamport,19575,Montenegro
1140,"USS Vance
FPO AP 09388",Lake Megan,00976,Switzerland
1141,"693 Smith Mountain Suite 978
Kathrynland, IA 68716",Port Rebecca,85397,Wallis and Futuna
1142,"Unit 6088 Box 4892
DPO AA 47572",West Jasonborough,04414,Croatia
1143,"45631 Henderson Fall
Lake Michaelshire, MO 19682",Timothyview,68122,Reunion
1144,"Unit 9231 Box 7706
DPO AP 34962",West Brian,66083,Croatia
1145,"PSC 2701, Box 2752
APO AP 77495",Marissafort,84506,British Indian Ocean Territory (Chagos Archipelago)
1146,"2731 Sarah Circle Suite 847
New Joel, HI 85882",South Barbara,44988,Moldova
1147,"019 Robin Light Apt. 488
Lewisview, SD 04042",South Morgan,89693,Burundi
1148,"403 Walter Lights Apt. 856
Port Susan, TX 15395",Anthonymouth,75147,Netherlands Antilles
1149,"02322 Jessica Parkway Suite 351
Hesston, PA 10196",Burnsmouth,69290,Turks and Caicos Islands
1150,"32035 Brandt Mission
Crystalchester, ID 72937",Caldwellstad,87587,Turkmenistan
1151,"5944 Glover Course
Thomasberg, MO 94267",West Barbaramouth,84033,Rwanda
1152,"591 Michael Pines
Port Shawn, DC 70825",West Samanthaburgh,65155,Turks and Caicos Islands
1153,"615 Allison Spur Apt. 999
Lake Amanda, NC 59661",Davidton,45800,Micronesia
1154,"264 Jocelyn Crossroad
Torreshaven, HI 32723",Christinafurt,16120,British Indian Ocean Territory (Chagos Archipelago)
1155,"57885 Buchanan Point Apt. 290
Erinhaven, UT 55630",Port Paultown,62469,Marshall Islands
1156,"USNV Robinson
FPO AE 52465",Rubiofurt,05492,Lithuania
1157,"4865 Catherine Extension
Port Ashley, MH 88692",Loritown,17157,Honduras
1158,"52430 White Mountain Apt. 909
Port Kimberlyhaven, KS 99370",West Daniel,39391,Senegal
1159,"272 Robert Fall
Tamaraville, KS 91981",Kellerton,58520,Comoros
1160,"4001 April Parks Apt. 765
East Karenfort, UT 75990",Franciscostad,92749,Guam
1161,"9345 Wilkerson Union
Port Noah, AK 19444",Watsonfort,68806,Cook Islands
1162,"93223 Julia Walk Suite 499
South Josephland, MO 63897",Zimmermanhaven,75649,Montserrat
1163,"8135 Amy Prairie
Allenburgh, NY 15917",Floydton,24115,Armenia
1164,"57429 Kelly Via
Toddland, MN 33396",East James,17420,Moldova
1165,"13210 Eric Trail
West Allenville, KY 63149",Lake Adrian,58214,Armenia
1166,"40490 Eric Grove
New Melissa, MA 48925",Andersonbury,51906,Congo
1167,"399 Derek Creek Apt. 527
Williambury, ND 82767",Fernandezfort,44410,Poland
1168,"PSC 9853, Box 0626
APO AE 96111",Richardberg,17887,Netherlands Antilles
1169,"7000 Cook Falls Apt. 939
Matthewfurt, ND 51536",Dianemouth,40396,Slovenia
1170,"641 James Throughway Apt. 607
Port Julianchester, ND 11796",Juanmouth,28803,Liberia
1171,"333 Chelsey Neck Apt. 181
East Kenneth, TN 01268",Cindystad,66941,Jamaica
1172,"415 Jackson Road
Lopezborough, AS 16189",Kennethport,37902,Antigua and Barbuda
1173,"8909 Jackson Skyway
Reillystad, NV 36373",Bergstad,41627,United States Virgin Islands
1174,"9931 Brown Road
East Michelleton, AS 07703",Lake Michelle,14926,Guatemala
1175,"987 Jessica River
Lake Melissabury, AL 18806",Heathchester,89946,Mauritius
1176,"90835 Richard Plains Suite 756
Knightshire, IN 19122",East Christopher,82162,Honduras
1177,"758 Pamela Haven
Melindatown, FM 64454",Samuelstad,72897,Guyana
1178,"088 Nathan Curve
Jasonmouth, KS 08426",Jeanetteville,60212,Kyrgyz Republic
1179,"247 Bell Vista Apt. 241
Port Kennethland, IA 52379",Taylorside,93933,Sweden
1180,"702 Tiffany Square
East Clairefort, IL 79131",Robertfurt,12635,North Macedonia
1181,"175 Curtis Centers
Obrienland, CA 52908",Harrisonfort,90566,Tanzania
1182,"8639 Richard Vista
Josefurt, AL 93002",New Spencer,22316,Cambodia
1183,"547 Steven Circles
Gibsonville, PR 22036",Port Elizabeth,64161,Barbados
1184,"43055 Frank Circles
North Bryan, WA 40579",Shaneburgh,51441,Gabon
1185,"96793 Barbara Causeway Apt. 505
South Gabriellamouth, DC 04790",East Nathanbury,59095,Sri Lanka
1186,"3066 Ford Stream Suite 602
Dorseyborough, GU 84191",West Latoya,56838,Bahrain
1187,"902 Reeves Vista
Burnettmouth, UT 30904",Jameschester,03566,Mauritania
1188,"05580 Bennett Heights
Jamesborough, WY 06903",Clintonview,45409,Wallis and Futuna
1189,"7331 Garcia Neck Apt. 351
Amandafort, OH 04506",South Melissa,29980,Kiribati
1190,"905 Donald Spurs
Hillhaven, MO 08493",West Bryanstad,43291,Pitcairn Islands
1191,"9208 Harrison Circles Suite 998
Port Sue, KY 47845",Smithfort,48511,Bosnia and Herzegovina
1192,"835 Larson Ferry Suite 073
West Joshua, AZ 01878",South Deborah,25971,Burkina Faso
1193,"30648 Reynolds Camp Suite 754
East Sergio, NH 23359",Stephensbury,94726,Sierra Leone
1194,"76950 Kari Extension
Amandaburgh, OK 23584",Watsonside,22268,Norway
1195,"4340 Peter Causeway
New Henry, FL 96702",Acostashire,06419,Micronesia
1196,"656 Tami Rue Apt. 384
Kochchester, NJ 44497",Lake Cheryl,44435,Jamaica
1197,"3424 Gregory Meadows
South Margaretstad, LA 03525",Nicholasfurt,22614,Senegal
1198,"27512 Lamb Greens
Julieview, AS 08961",Williamsside,45002,Peru
1199,"895 Price Glen Suite 410
Port Jacquelineshire, MA 07655",New Shaneside,15829,Dominican Republic
1200,"8029 Romero Divide Suite 091
West Audrey, IN 32466",Woodwardville,04407,Niger
1201,"37546 Dana Highway Suite 996
Port Steven, GU 56821",Robertfort,55564,Bouvet Island (Bouvetoya)
1202,"8809 Johnson Cliffs
North Kellyhaven, MI 02684",Grahamfort,87448,Suriname
1203,"05590 Ward Well
Zacharyland, NE 50750",Roweburgh,93669,Niger
1204,"0136 Randall Causeway Apt. 339
Port Jeffrey, ID 64373",North James,02075,Bouvet Island (Bouvetoya)
1205,"41572 Chapman Trace
Port Stephen, KY 33447",Lindseyland,79266,Solomon Islands
1206,"84214 Benjamin Ports
Deborahport, IA 72453",New Lonniehaven,78635,Suriname
1207,"376 Amy Gardens Suite 731
East John, MD 02796",North Jennifer,69325,Czech Republic
1208,"811 Jones Keys
East Troystad, VA 60872",New Shawn,44263,Kuwait
1209,"1918 Bartlett Field Suite 780
Francomouth, VA 34209",Sullivanfort,25491,Kyrgyz Republic
1210,"23212 Gibson Views
Morrisonborough, TX 18832",Port Carlbury,43845,Grenada
1211,"7045 Howard Isle
South Adrian, HI 01907",Port Jessicahaven,02609,United States Virgin Islands
1212,"96626 Hoffman Forest
North Danielton, WI 08109",New Angelport,60430,Ethiopia
1213,"3497 Sanchez Common
Kimberlytown, CO 01848",Port Jenniferborough,08641,Mali
1214,"71279 James Manors
Lake Joshua, DC 67981",North Bruceland,29462,Iraq
1215,"2777 Charles Mall
Pruittfort, AS 59290",Sanfordburgh,53933,Turks and Caicos Islands
1216,"0769 Ramirez Plains
Goodwinstad, RI 92388",North William,41989,Cote d'Ivoire
1217,"8491 Hannah Landing
Saraside, MI 01126",South Robertfort,66655,Zambia
1218,"31276 Chavez Wall Suite 002
South Robert, NV 76327",South Robert,33872,Vanuatu
1219,"7493 Vazquez Station Apt. 428
East Timothyside, MT 43426",South Timothyland,75237,Ghana
1220,"6992 Neal Path
South Laura, MO 67923",Port Emily,02702,Kiribati
1221,"90654 Melendez Alley Apt. 304
West Robert, VI 28845",Sharonfurt,26252,New Zealand
1222,"796 Heidi Flat
Port Eddieland, OR 47994",West Michaelton,21971,Sudan
1223,"80648 Eduardo Junction
New Bruce, CA 50795",Stephensborough,35925,Kiribati
1224,"144 Samantha Extension Apt. 760
Leetown, WV 71144",Lauriefort,69025,British Indian Ocean Territory (Chagos Archipelago)
1225,"74497 Sheila Crossing Suite 403
East Angela, AK 92891",Jasonberg,97964,Nigeria
1226,"503 Cynthia River
Shannonborough, MS 16434",Bridgesmouth,08404,Nauru
1227,"6459 Murray Well
Port Chelseaton, PA 93841",Johnsonmouth,64535,Greenland
1228,"028 Walker Meadow Apt. 648
Joshuahaven, SC 63043",Lake Eddie,78144,American Samoa
1229,"4339 Christina Inlet Apt. 466
New Edwardhaven, IN 65931",Porterfort,78466,Dominican Republic
1230,"36002 Jennifer Court Apt. 253
Leonmouth, MD 46094",South Tonyaberg,07628,Cameroon
1231,"271 Peterson Parks Apt. 721
East Roberttown, IA 48402",East Matthewmouth,61708,Spain
1232,"Unit 1673 Box 2778
DPO AA 70690",Shannonton,41193,Saint Pierre and Miquelon
1233,"8836 Samantha Wells Apt. 780
Lake Samanthaton, PA 26514",North Davidside,69136,Cape Verde
1234,"8376 Courtney Estate
Howardton, MI 99436",Claudiaberg,13940,Hungary
1235,"095 Strickland Forges Apt. 929
Nancyburgh, AK 04118",West Brian,48177,Lebanon
1236,"58038 Allen Camp Suite 344
South Gregory, OK 76359",New Gina,04714,Romania
1237,"66377 Skinner Mill Apt. 812
New Amberview, MI 13118",West David,21444,Mauritania
1238,"227 Kevin Divide
Markfurt, DC 32149",Stevetown,54124,India
1239,"202 Kimberly Vista Suite 068
Jesusport, MD 57046",Davidland,55047,Bhutan
1240,"1597 Mitchell Pines
Sheenaton, PA 85501",Jamesmouth,08129,Guinea-Bissau
1241,"71999 Mario Streets Suite 849
South Matthew, KS 89669",Lopezhaven,70730,Vietnam
1242,"497 Odonnell Trace Suite 006
East Allisonfurt, NE 03864",Kristenchester,29003,Congo
1243,"96856 Donald Ports Apt. 493
New Anneton, KS 39829",Port Charlesberg,99122,Armenia
1244,"51660 Price View
West Kristen, NJ 25534",Mullenfurt,30546,Burundi
1245,"5140 Cindy Island Suite 271
Lake Katrina, AK 67069",North Emmamouth,05795,Macao
1246,"8258 Wright Isle Suite 109
Emilymouth, TN 70847",Howardborough,45534,Singapore
1247,"049 Rivera Road Suite 248
Lewiston, MT 60860",New Corey,91343,Uganda
1248,"26778 Erickson Plains
North Eugene, AS 68045",Port Bryan,94224,Afghanistan
1249,"99884 Palmer Station
Smithmouth, NV 52879",Lake Dustintown,69745,Bahamas
1250,"140 Jeremy Forest
Michaelmouth, FL 92350",Port Jason,55456,Saint Vincent and the Grenadines
1251,"5460 Michael Hollow
New Andrewshire, ND 97719",South Mary,16109,Senegal
1252,"1242 Elizabeth Alley
Cristianfurt, UT 43488",Heatherside,58617,Montenegro
1253,"6454 Jones Garden
Port Davidland, GA 01200",East Alexander,41730,Antarctica (the territory South of 60 deg S)
1254,"Unit 5373 Box 3359
DPO AE 78174",South Calvin,56969,Holy See (Vatican City State)
1255,"72322 Shari Forks
Lynnview, OR 77375",Farmerland,37880,Iran
1256,"51170 Julie Branch Apt. 381
East Janet, PR 17492",Danafurt,16344,Saint Helena
1257,"80781 Rodriguez Squares
Victorialand, AK 52562",West James,89091,Switzerland
1258,"10229 Scott Garden Apt. 613
Brittanymouth, IA 45577",Port Dylan,35183,Palau
1259,"1834 Craig Field
Ericstad, IA 03302",Danielmouth,03928,Djibouti
1260,"PSC 2073, Box 6539
APO AP 30510",Port Andreatown,71470,Bouvet Island (Bouvetoya)
1261,"8904 May Ford
Wrightview, KY 65352",New Elizabethshire,15622,Equatorial Guinea
1262,"1897 Cannon Walk
Kristieshire, ND 59860",Janicemouth,95308,Ethiopia
1263,"5134 Ford Street
Vincentmouth, TN 95001",Manningside,35518,Malta
1264,"13963 John Plain
South Lindaview, NY 08497",Natashachester,80179,Tanzania
1265,"045 Karen Trafficway Apt. 945
West Sara, PW 28162",New Baileytown,73667,North Macedonia
1266,"28185 Riley Light Apt. 637
Trujillohaven, UT 44164",West Sandraview,68104,Chile
1267,"32035 Kyle Inlet
North Gregory, NV 31065",Brandonberg,54847,Timor-Leste
1268,"49500 Hernandez Lock Suite 212
North Breanna, NY 77547",Lake Kelly,40788,Estonia
1269,"023 Fields Groves
West Thomas, OR 64591",New Charlestown,58550,Bouvet Island (Bouvetoya)
1270,"07600 Hill Course
New Daniellefort, VA 97613",Simsside,90113,Peru
1271,"PSC 7569, Box 6367
APO AP 34318",Willieborough,69286,Kuwait
1272,"3261 Candice Meadow Apt. 293
Lake Elizabethton, OK 36198",North Victoriafort,00712,Cyprus
1273,"990 Tina Stream Apt. 179
South Rebeccatown, HI 92619",Reidland,25652,Marshall Islands
1274,"USCGC Roach
FPO AP 70454",Port Richardview,20105,Montenegro
1275,"398 Ruth Overpass Suite 077
Ashleyhaven, ID 62860",Nguyenburgh,68408,Holy See (Vatican City State)
1276,"0940 Jeff Plaza Apt. 507
Mccormickborough, DE 58199",Courtneybury,91423,Finland
1277,"3363 Shawn Route
East Gavin, NM 48781",New Nicole,11851,El Salvador
1278,"04159 Jill Highway Apt. 779
New Sarashire, AK 04165",Vickiberg,16994,Finland
1279,"763 Mason Views Apt. 059
Port Jasonside, FM 04786",West John,78844,Iraq
1280,"037 Joseph Ville Apt. 975
Simsside, UT 79507",West Erikberg,35736,Dominica
1281,"6508 Hardin Loop
Joseshire, NE 36994",South Kevinport,78829,Vietnam
1282,"02937 Walker Branch
Copelandside, CA 57649",Ashleyside,01465,Portugal
1283,"8104 Daniel Track
Frankville, IL 44802",Lake Whitney,66768,Serbia
1284,"USS Harvey
FPO AE 69713",Christopherberg,31536,Saint Helena
1285,"068 Cabrera Crossing
Port Brian, SC 68736",East Shanehaven,45655,Vietnam
1286,"19486 Rita Point Suite 852
New Judithland, CA 30102",Port Robertfurt,81755,Qatar
1287,"513 Hurst Centers Suite 326
West Melissaberg, ME 21693",Newmanburgh,69246,Christmas Island
1288,"76559 Garcia Bridge Apt. 111
Lake Jason, GU 13404",Tonimouth,94153,Armenia
1289,"USS Frye
FPO AE 01171",Wallmouth,48200,Monaco
1290,"479 Benjamin Landing Suite 712
West Katieshire, GA 01906",Jeremiahshire,29330,Marshall Islands
1291,"30863 Amanda Heights
Lake Deannamouth, DE 81764",Smithberg,20667,Andorra
1292,"6009 Walker Fields
Wilsonborough, IN 47868",Lake Stephaniehaven,23098,Falkland Islands (Malvinas)
1293,"0438 Michael Valley Suite 033
Donaldsonchester, NC 20596",Juliaville,83901,Tanzania
1294,"58587 Ryan Haven Suite 989
New Jenniferville, DC 99065",Randyshire,55464,Faroe Islands
1295,"05944 Osborne Stravenue
New Andrew, MD 27899",Lake Aaron,59625,China
1296,"3623 Cody Heights
Port Carlosshire, WY 08627",Port Robertshire,66956,Jordan
1297,"88507 David Rue Apt. 867
Davidstad, MN 11309",Joycemouth,98837,Peru
1298,"Unit 0745 Box 3224
DPO AA 93237",Port Christina,80977,Netherlands Antilles
1299,"95555 Dawn Corners
Stephanieberg, NM 25529",East Claudia,53416,Poland
1300,"41737 Roberts Mill
Harmonmouth, DE 29910",Hollowayview,44813,Sri Lanka
1301,"820 Anna Lakes
South Kellychester, CA 89207",South Kevinport,99877,Niue
1302,"6289 Kevin Mountains
Scottmouth, GU 95574",Villanuevaland,09593,Cameroon
1303,"48931 Alexander Turnpike Suite 776
Dianaside, MA 50662",Karenport,35604,Nicaragua
1304,"32664 Regina Hills Apt. 378
South Jason, NY 10516",Lake Bradleyside,07038,Palau
